event_id,prog_id,event_class,event_title,event_venue,event_country,event_date,race_year,starters_count,finishers_count,finish_rate_pct,dnf_count,scorers_count,scoring_success_rate_pct,last_scoring_pos,zero_point_finishers,gap_1st_3rd_sec,gap_1st_10th_sec,gap_1st_30th_sec,gap_10th_30th_sec,gap_1st_last_scorer_sec,bike_pack1_size,winner_from_pack1_flag,top10_pack1_ratio_pct,scorers_pack1_ratio_pct,bike_expansion_ratio,bike_front_pack_retention,bike_solo_breakaway,swim_winner_deficit,swim_avg_pos_top10,swim_avg_pos_top30,swim_avg_pos_scorers,swim_weak_survivors_top30,swim_weak_scorers_count,swim_leader_survival_rate,swim_front_survivors,swim_dispersion_top30,bike_off_dispersion_top30,bike_off_dispersion_scorers,bike_gap_1st_10th,bike_gap_1st_30th,bike_move_up_count_top30,bike_move_up_count_scorers,run_dominance_top10,run_positions_gained_top10,run_positions_gained_top30,run_positions_gained_scorers,run_slowest_rank_top30,run_slowest_rank_scorers,run_gap_1st_10th,run_dominance_sec,run_winner_rank,run_fastest_deficit,rank_winner,rank_avg_top3,rank_avg_top10,rank_avg_top30,rank_avg_scorers,rank_upset_count_top30,rank_upset_count_scorers,rank_correlation,rank_volatility_top10,rank_volatility_scorers,rank_overperformers_top20,rank_winner_is_top_ranked,rank_podium_is_top_ranked
171979,582696,world_cup,2023 World Triathlon Cup Karlovy Vary,Karlovy Vary,Czech Republic,2023-09-10,2023,59,39,66.1,20,33,84.6,33,6,75,164,425,261,505,5,1,40.0,12.1,1.99,7,1,8.0,17.0,23.3,23.4,9,10,70.0,6,29.09,57.8,64.35,,,12,12,7,2.4,0.6,0.6,32,35,129.0,14.0,4,146.0,,,,,,0,0,,,,0,0,0
173697,582691,continental_cup,2023 Asia Triathlon Cup and Central Asian Championships Cholpon-Ata,Cholpon-Ata,Kyrgyzstan,2023-09-09,2023,46,41,89.1,5,19,46.3,19,22,11,112,459,347,264,5,1,40.0,26.3,3.41,8,0,28.0,7.4,16.5,10.6,5,0,100.0,2,35.01,119.38,68.22,81.0,398.0,1,0,9,1.1,-0.0,0.1,35,30,39.0,10.0,3,79.0,,,,,,0,0,,,,0,0,0
173660,582656,continental_cup,2023 Africa Triathlon Cup Monastir,Monastir,Tunisia,2023-09-03,2023,36,33,91.7,3,23,69.7,23,10,25,123,385,262,251,5,1,30.0,21.7,4.18,5,0,8.0,12.2,15.5,13.3,1,0,100.0,8,18.39,76.89,53.72,80.0,283.0,4,4,9,4.1,-0.2,0.8,33,31,41.0,18.0,2,77.0,,,,,,0,0,,,,0,0,0
172820,582218,world_cup,2023 World Triathlon Cup Valencia,Valencia,Spain,2023-09-02,2023,50,38,76.0,12,38,100.0,38,0,16,79,287,208,429,30,1,100.0,76.3,2.73,7,0,16.0,13.6,18.3,22.0,4,10,90.9,7,16.44,44.95,90.27,10.0,155.0,9,10,8,3.6,-0.2,-0.7,36,38,77.0,3.0,1,0.0,,,,,,0,0,,,,0,0,0
179161,599400,world_cup,2023 World Triathlon Cup Weihai,Weihai,China,2023-08-26,2023,45,34,75.6,11,23,67.6,23,11,22,73,580,507,476,19,1,100.0,73.9,6.36,8,0,26.0,15.6,21.0,17.5,8,3,80.0,8,18.73,119.08,95.88,3.0,295.0,9,8,9,0.5,0.0,0.2,30,26,70.0,11.0,1,0.0,,,,,,0,0,,,,0,0,0
173642,582651,world_cup,2023 World Triathlon Cup Bergen,Bergen,Norway,2023-08-26,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
176636,590996,continental_cup,2023 Americas Triathlon Cup Edmonton,"Edmonton, Kingsmen Park ",Canada,2023-08-26,2023,33,30,90.9,3,21,70.0,21,9,31,99,581,482,232,18,1,100.0,81.0,5.15,6,0,1.0,7.8,16.2,12.0,3,0,92.3,26,17.44,89.82,36.92,8.0,292.0,3,3,8,2.9,-0.3,0.3,30,22,91.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
173641,582163,world_cup,2023 World Triathlon Cup Yeongdo,Yeongdo,"Korea, South",2023-08-05,2023,52,46,88.5,6,38,82.6,38,8,32,62,147,85,241,11,1,80.0,28.9,3.22,8,0,3.0,10.9,19.2,21.7,8,11,90.0,16,10.18,32.77,39.48,5.0,71.0,7,8,4,3.1,0.8,-0.9,34,38,60.0,1.0,3,68.0,,,,,,0,0,,,,0,0,0
171974,576187,wtcs,2023 World Triathlon Championship Series Sunderland,Sunderland,Great Britain,2023-07-29,2023,56,51,91.1,5,45,88.2,45,6,15,34,98,64,259,36,1,100.0,77.8,2.52,4,0,11.0,22.6,22.6,24.9,9,18,54.5,24,4.37,11.01,57.13,,18.0,13,15,10,7.8,0.8,-0.1,35,49,35.0,9.0,1,0.0,,,,,,0,0,,,,0,0,0
173581,584164,continental_cup,2023 Americas Triathlon Cup Long Beach,Long Beach,United States,2023-07-15,2023,60,50,83.3,10,40,80.0,40,10,7,45,124,79,259,38,1,100.0,95.0,0.44,3,0,38.0,26.8,20.2,22.2,6,11,72.7,17,9.95,4.41,31.36,6.0,12.0,10,13,9,13.2,2.7,-0.9,34,47,43.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
168484,582516,wtcs,2023 World Triathlon Sprint & Relay Championships Hamburg,Hamburg,Germany,2023-07-15,2023,60,59,98.3,1,55,93.2,57,4,2,26,20,-6,93,54,1,100.0,92.7,2.8,6,0,14.0,17.8,27.8,28.7,13,23,50.0,16,6.21,17.4,12.75,,,9,14,7,5.1,9.2,-0.7,59,57,22.0,1.0,3,11.0,,,,,,0,0,,,,0,0,0
173155,582205,continental_cup,2023 Africa Triathlon Premium Cup Larache,Larache,Morocco,2023-07-09,2023,38,36,94.7,2,26,72.2,26,10,34,92,413,321,262,12,1,90.0,42.3,2.51,8,0,7.0,9.7,17.3,16.4,5,3,100.0,13,24.79,62.27,36.92,8.0,225.0,4,4,8,1.9,0.8,0.8,34,34,20.0,7.0,1,0.0,,,,,,0,0,,,,0,0,0
172819,582173,world_cup,2023 World Triathlon Cup Tiszaujvaros,Tiszaujvaros,Hungary,2023-07-08,2023,67,64,95.5,3,55,85.9,55,9,14,45,,,247,6,0,0.0,10.9,1.52,3,0,4.0,15.5,21.1,29.7,9,27,81.8,13,12.0,18.23,30.42,,76.0,5,16,9,10.0,4.7,-1.9,39,60,0.0,4.0,2,74.0,,,,,,0,0,,,,0,0,0
173580,589254,continental_cup,2023 Americas Triathlon Cup Montreal,Montreal,Canada,2023-07-08,2023,46,43,93.5,3,40,93.0,40,3,5,37,129,92,242,39,1,100.0,95.0,0.35,6,0,49.0,16.6,20.2,21.5,7,12,70.0,8,15.53,5.48,35.6,,,9,9,10,7.6,1.3,-1.0,33,43,44.0,9.0,1,0.0,,,,,,0,0,,,,0,0,0
172693,578929,continental_cup,2023 Europe Triathlon Premium Cup Holten,Holten,Netherlands,2023-07-01,2023,66,63,95.5,3,52,82.5,52,11,24,38,106,68,254,19,1,70.0,34.6,2.02,5,0,15.0,18.8,23.2,28.4,12,25,91.7,5,13.88,28.1,36.22,,,8,13,6,8.7,1.6,-0.1,47,58,12.0,13.0,4,69.0,,,,,,0,0,,,,0,0,0
173696,582200,continental_cup,2023 Asia Triathlon Cup Sejong,Sejong Lake Park,"Korea, South",2023-07-01,2023,52,49,94.2,3,26,53.1,26,23,20,152,293,141,251,10,1,100.0,38.5,3.57,10,0,8.0,6.9,17.9,15.8,4,2,90.0,17,13.95,49.8,47.43,,,3,3,7,-0.2,0.7,0.7,33,27,145.0,15.0,1,0.0,,,,,,0,0,,,,0,0,0
172690,578924,continental_cup,2023 Europe Triathlon Cup Wels,Wels,Austria,2023-06-24,2023,67,61,91.0,6,48,78.7,48,13,8,38,99,61,224,44,1,100.0,87.5,0.54,5,0,24.0,28.5,26.9,27.3,11,21,72.7,8,15.01,8.1,39.05,,14.0,11,13,9,8.5,2.9,-0.5,39,54,37.0,19.0,3,31.0,,,,,,0,0,,,,0,0,0
174958,586465,wtcs,2023 World Triathlon Championship Series Montreal,Montreal,Canada,2023-06-24,2023,55,51,92.7,4,46,90.2,46,5,15,32,119,87,248,35,1,100.0,71.7,0.95,7,0,0.0,24.3,23.4,25.9,10,20,60.0,16,10.1,9.56,41.37,,,11,13,10,4.2,0.8,-0.9,37,51,32.0,6.0,1,0.0,,,,,,0,0,,,,0,0,0
171978,582298,world_cup,2023 World Triathlon Cup Huatulco,Huatulco,Mexico,2023-06-17,2023,64,58,90.6,6,50,86.2,50,8,4,38,111,73,256,30,1,100.0,60.0,2.47,4,0,3.0,13.4,17.9,27.6,4,21,100.0,19,8.39,20.75,33.06,,68.0,5,11,9,6.2,0.8,-0.8,39,51,36.0,1.0,1,0.0,,,,,,0,0,,,,0,0,0
172688,578919,continental_cup,2023 Europe Triathlon Cup Kitzbühel,Kitzbühel,Austria,2023-06-17,2023,70,66,94.3,4,58,87.9,58,8,8,37,109,72,238,33,1,100.0,56.9,2.05,6,0,17.0,17.9,23.1,29.6,8,28,50.0,9,9.94,20.32,28.27,,16.0,9,15,9,3.3,3.8,-1.5,38,64,42.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
173577,591584,continental_cup,2023 Americas Triathlon Cup Chinchiná,Chinchiná,Colombia,2023-06-11,2023,44,41,93.2,3,18,43.9,18,23,17,142,488,346,283,7,1,70.0,38.9,4.53,9,0,44.0,11.1,18.7,12.8,6,0,90.0,2,20.97,95.0,56.5,78.0,260.0,4,3,8,0.4,1.3,0.4,32,23,134.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
175439,588000,continental_cup,2023 Asia Triathlon Cup Lianyungang,Lianyungang,China,2023-06-10,2023,26,23,88.5,3,17,73.9,17,6,10,180,,,549,2,0,10.0,5.9,3.79,9,0,11.0,12.2,14.2,13.2,0,0,72.7,16,93.4,353.91,58.79,12.0,,3,3,10,0.3,-0.2,0.1,23,18,111.0,3.0,1,0.0,,,,,,0,0,,,,0,0,0
172687,578913,continental_cup,2023 Europe Triathlon Cup Rzeszów,Rzeszów,Poland,2023-06-10,2023,62,47,75.8,15,44,93.6,44,3,46,106,284,178,496,12,1,70.0,25.0,3.41,7,0,39.0,15.9,20.2,23.9,7,16,80.0,7,21.69,74.0,96.87,7.0,,4,5,5,4.1,1.5,-0.8,38,45,102.0,22.0,6,154.0,,,,,,0,0,,,,0,0,0
173693,582114,continental_cup,2023 Asia Triathlon Cup and Central Asian Championships Samarkand,Samarkand,Uzbekistan,2023-06-10,2023,24,20,83.3,4,15,75.0,15,5,102,333,,,489,4,1,40.0,26.7,2.22,9,0,29.0,7.8,11.8,9.9,0,0,90.0,2,70.14,155.49,107.94,,,0,0,8,0.4,-0.2,-0.3,20,19,191.0,76.0,3,287.0,,,,,,0,0,,,,0,0,0
173692,582275,continental_cup,2023 Asia Triathlon Cup Osaka,Osaka,Japan,2023-05-28,2023,60,51,85.0,9,40,78.4,40,11,29,87,185,98,236,10,1,90.0,25.0,2.32,9,0,17.0,7.8,21.1,23.7,8,13,80.0,6,19.97,46.33,44.13,84.0,117.0,4,9,3,0.2,2.0,-0.0,36,43,84.0,4.0,2,87.0,,,,,,0,0,,,,0,0,0
172685,578908,continental_cup,2023 Europe Triathlon Cup Olsztyn,Olsztyn,Poland,2023-05-27,2023,70,66,94.3,4,58,87.9,58,8,2,31,110,79,250,28,1,80.0,46.6,1.65,5,0,19.0,17.4,24.8,29.8,12,26,90.0,1,15.48,25.57,38.12,,64.0,10,19,8,2.4,-0.3,-3.2,40,59,21.0,18.0,4,72.0,,,,,,0,0,,,,0,0,0
175560,588374,continental_cup,2023 Oceania Triathlon Cup and Championships Port Douglas,Port Douglas,Australia,2023-05-27,2023,36,30,83.3,6,26,86.7,26,4,23,97,609,512,487,14,1,90.0,53.8,4.1,7,0,19.0,8.7,16.0,14.8,2,1,100.0,9,26.29,107.77,99.57,5.0,305.0,2,2,8,2.0,-0.7,-0.0,30,28,93.0,10.0,1,0.0,,,,,,0,0,,,,0,0,0
173656,582168,continental_cup,2023 Africa Triathlon Cup Yasmine Hammamet,Yasmine Hammamet,Tunisia,2023-05-27,2023,36,34,94.4,2,26,76.5,26,8,24,115,418,303,253,10,1,90.0,34.6,4.49,9,1,6.0,6.6,16.8,16.7,4,4,100.0,14,13.43,60.34,46.7,,112.0,4,4,6,-0.3,-0.5,0.5,34,27,112.0,14.0,2,89.0,,,,,,0,0,,,,0,0,0
174957,586471,wtcs,2023 World Triathlon Championship Series Cagliari,Cagliari,Italy,2023-05-27,2023,55,45,81.8,10,42,93.3,42,3,36,96,201,105,418,24,1,100.0,54.8,3.33,7,0,15.0,15.8,23.4,24.3,10,16,66.7,14,10.32,34.43,48.65,,71.0,10,13,5,3.9,4.6,-0.6,34,45,99.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
175437,587995,continental_cup,2023 Asia Triathlon Cup Taizhou,Taizhou,China,2023-05-20,2023,38,36,94.7,2,32,88.9,32,4,140,218,479,261,500,2,1,20.0,6.3,2.13,5,0,9.0,18.8,17.4,17.2,4,4,90.0,7,24.37,51.89,50.3,183.0,193.0,8,8,9,4.7,0.4,-0.1,30,33,38.0,16.0,6,185.0,,,,,,0,0,,,,0,0,0
173573,582187,continental_cup,2023 Americas Triathlon Cup Ixtapa,Ixtapa,Mexico,2023-05-20,2023,59,54,91.5,5,25,46.3,25,29,7,100,328,228,269,15,1,100.0,60.0,3.41,9,0,10.0,9.6,19.0,17.8,8,6,90.0,11,18.4,62.71,59.26,9.0,146.0,4,4,9,0.4,0.2,0.5,39,27,97.0,1.0,2,11.0,,,,,,0,0,,,,0,0,0
173150,580564,continental_cup,2023 Africa Triathlon Cup Sharm El Sheikh,Sharm El Sheikh ,Egypt,2023-05-19,2023,48,41,85.4,7,28,68.3,28,13,34,65,349,284,248,0,0,0.0,0.0,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173148,580559,continental_cup,2023 Africa Triathlon Cup M'Diq,M'Diq,Morocco,2023-05-14,2023,50,41,82.0,9,37,90.2,37,4,38,108,311,203,522,1,0,0.0,2.7,2.41,7,1,14.0,10.2,17.8,20.4,5,9,90.0,10,17.74,42.73,65.03,38.0,,4,5,7,3.1,0.2,-0.3,34,38,111.0,6.0,1,0.0,,,,,,0,0,,,,0,0,0
171972,576164,wtcs,2023 World Triathlon Championship Series Yokohama,Yokohama,Japan,2023-05-13,2023,60,49,81.7,11,48,98.0,48,1,5,48,187,139,486,38,1,100.0,79.2,0.32,6,0,15.0,21.3,21.2,28.1,9,21,81.8,18,11.79,3.82,59.84,,13.0,12,18,10,5.6,-0.5,-0.9,37,49,40.0,5.0,3,13.0,,,,,,0,0,,,,0,0,0
173572,582178,continental_cup,2023 Americas Triathlon Cup and Central America and Caribbean Championships Punta Cana,Punta Cana,Dominican Republic,2023-05-13,2023,51,47,92.2,4,27,57.4,27,20,25,74,264,190,223,16,1,100.0,59.3,2.29,8,0,23.0,8.9,16.6,15.6,3,2,92.3,3,18.13,41.5,40.4,6.0,94.0,3,3,8,1.0,-0.7,-0.5,33,33,75.0,7.0,1,0.0,,,,,,0,0,,,,0,0,0
172683,578903,continental_cup,2023 Europe Triathlon Cup Caorle,Caorle,Italy,2023-05-13,2023,71,68,95.8,3,58,85.3,58,10,3,48,111,63,224,8,1,80.0,13.8,2.86,9,0,3.0,10.2,21.9,32.7,10,31,90.9,17,10.42,29.78,38.22,56.0,63.0,7,14,6,0.0,1.8,-0.7,44,67,0.0,4.0,2,58.0,,,,,,0,0,,,,0,0,0
173569,582099,continental_cup,2023 Americas Triathlon Cup and South American Championships Lima,Lima,Peru,2023-04-29,2023,50,44,88.0,6,30,68.2,30,14,31,75,233,158,233,4,0,10.0,3.3,4.14,6,1,0.0,4.7,14.9,14.9,1,1,100.0,15,9.33,38.64,38.64,87.0,,2,2,9,3.0,-0.0,-0.0,34,34,19.0,1.0,3,93.0,,,,,,0,0,,,,0,0,0
173673,582050,continental_cup,2023 Oceania Triathlon Cup Busselton,Busselton,Australia,2023-04-28,2023,23,23,100.0,0,19,82.6,20,4,4,41,,,76,8,0,20.0,42.1,3.23,5,0,12.0,10.0,11.6,10.5,0,0,100.0,10,8.39,27.13,14.96,25.0,,0,0,9,5.6,-0.3,-0.5,23,20,36.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
172818,580455,world_cup,2023 World Triathlon Cup Busselton,Busselton,Australia,2023-04-28,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173690,582094,continental_cup,2023 Asia Triathlon Cup Subic Bay,Subic Bay,Philippines,2023-04-23,2023,60,57,95.0,3,34,59.6,34,23,18,55,197,142,245,25,1,100.0,73.5,3.02,7,0,6.0,11.4,18.5,19.1,5,6,100.0,10,10.47,31.69,40.45,8.0,,4,4,9,2.5,-0.2,0.6,42,42,42.0,6.0,1,0.0,,,,,,0,0,,,,0,0,0
173568,582158,continental_cup,2023 Americas Triathlon Cup Salinas,"Salinas, Ecuador",Ecuador,2023-04-23,2023,44,34,77.3,10,27,79.4,34,7,52,92,301,209,256,2,1,20.0,7.4,3.05,7,0,4.0,10.9,16.7,15.0,5,2,90.9,2,21.07,64.34,53.91,59.0,,2,2,8,1.6,0.1,-0.1,33,34,30.0,34.0,3,54.0,,,,,,0,0,,,,0,0,0
173147,580450,continental_cup,2023 Africa Triathlon Cup Accra,Accra,Ghana,2023-04-23,2023,0,0,,0,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,0,0,,,,0,0,0
173566,582072,continental_cup,2023 Americas Triathlon Cup St. Peters Missouri,St. Peters Missouri,United States,2023-04-15,2023,38,38,100.0,0,25,65.8,25,13,34,93,375,282,243,7,1,70.0,28.0,2.72,8,0,3.0,8.7,16.1,14.4,2,0,100.0,17,25.51,69.42,42.9,,,0,0,8,0.5,0.4,0.9,36,31,33.0,13.0,1,0.0,,,,,,0,0,,,,0,0,0
175434,587971,continental_cup,2023 Asia Triathlon Cup Dexing,Dexing,China,2023-04-08,2023,38,33,86.8,5,24,72.7,24,9,13,102,855,753,490,17,1,100.0,66.7,3.97,9,0,33.0,12.5,17.0,14.5,4,0,100.0,9,34.96,138.76,73.54,6.0,395.0,5,5,10,0.2,-0.4,-0.4,32,27,101.0,,1,6.0,,,,,,0,0,,,,0,0,0
173145,580442,continental_cup,2023 Africa Triathlon Cup Troutbeck,Troutbeck,Zimbabwe,2023-04-01,2023,21,19,90.5,2,8,42.1,8,11,72,317,,,228,4,1,40.0,50.0,5.53,10,0,4.0,6.6,11.0,6.0,0,0,90.0,3,30.0,165.91,51.07,,,0,0,8,-0.2,0.2,-0.1,20,12,114.0,29.0,1,0.0,,,,,,0,0,,,,0,0,0
173687,582130,continental_cup,2023 Asia Triathlon Cup and South Asian Championships Pokhara,Pokhara,Nepal,2023-04-01,2023,42,41,97.6,1,10,24.4,10,31,6,245,1073,828,245,0,0,0.0,0.0,2.35,3,0,,3.0,13.6,3.0,1,0,100.0,4,90.56,212.37,59.2,,,0,0,9,-4.3,-5.7,-4.3,31,11,75.0,1.0,2,0.0,,,,,,0,0,,,,0,0,0
172677,578890,continental_cup,2023 Europe Triathlon Cup Quarteira,Quarteira,Portugal,2023-03-25,2023,70,59,84.3,11,55,93.2,55,4,5,46,183,137,499,19,1,80.0,34.5,1.47,6,0,16.0,10.7,19.7,32.3,8,27,100.0,9,18.5,27.18,107.57,148.0,32.0,8,17,7,3.9,0.0,-0.7,50,56,47.0,34.0,6,276.0,,,,,,0,0,,,,0,0,0
173141,580332,continental_cup,2023 Africa Triathlon Cup Swakopmund,Swakopmund,Namibia,2023-03-25,2023,33,31,93.9,2,17,54.8,17,14,31,110,498,388,163,7,1,60.0,35.3,1.09,8,0,17.0,9.2,16.7,11.2,2,0,90.0,9,99.58,108.88,67.67,67.0,,2,2,7,0.6,-1.4,-0.9,30,19,8.0,8.0,2,118.0,,,,,,0,0,,,,0,0,0
171977,580434,world_cup,2023 World Triathlon Cup New Plymouth,New Plymouth,New Zealand,2023-03-25,2023,58,57,98.3,1,47,82.5,47,10,35,88,138,50,259,9,1,80.0,19.1,2.29,8,0,20.0,12.9,23.6,27.6,10,20,70.0,9,15.16,34.72,45.84,,,13,19,4,0.9,1.9,-0.3,41,52,14.0,1.0,1,0.0,,,,,,0,0,,,,0,0,0
173143,580427,continental_cup,2023 Africa Triathlon Premium Cup Nelson Mandela Bay,Mandala Bay,South Africa,2023-03-19,2023,34,29,85.3,5,26,89.7,26,3,39,158,,,470,8,1,70.0,30.8,4.4,8,0,0.0,8.4,16.6,14.9,2,0,80.0,10,29.7,130.66,79.6,167.0,,1,1,7,1.1,-0.3,-0.3,29,28,15.0,37.0,4,167.0,,,,,,0,0,,,,0,0,0
172679,578885,continental_cup,2023 Europe Triathlon Cup Melilla,Melilla,Spain,2023-03-19,2023,63,55,87.3,8,44,80.0,44,11,10,53,123,70,225,34,1,100.0,72.7,1.3,5,0,0.0,24.0,25.6,28.8,11,21,70.0,14,11.3,14.68,33.33,,,13,15,9,6.3,0.8,0.1,36,52,44.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
173672,582045,continental_cup,2023 Oceania Triathlon Cup and Sprint Championships Devonport,Devonport,Australia,2023-03-18,2023,44,44,100.0,0,36,81.8,36,8,23,64,205,141,245,24,1,90.0,66.7,2.73,9,0,12.0,11.9,16.8,19.5,4,8,90.0,13,12.25,33.42,49.38,15.0,111.0,7,8,8,-0.8,-0.8,-1.2,38,42,78.0,15.0,1,0.0,,,,,,0,0,,,,0,0,0
177640,594345,continental_cup,2023 Oceania Triathlon Cup Devonport,devonport,Australia,2023-03-18,2023,44,44,100.0,0,36,81.8,36,8,23,64,205,141,245,24,1,90.0,66.7,2.73,9,0,12.0,11.9,16.8,19.5,4,8,90.0,13,12.25,33.42,49.38,15.0,111.0,7,8,8,-0.8,-0.8,-1.2,38,42,78.0,15.0,1,0.0,,,,,,0,0,,,,0,0,0
173564,582035,continental_cup,2023 Americas Triathlon Cup Pucón,Pucón,Chile,2023-03-12,2023,60,47,78.3,13,37,78.7,37,10,6,56,189,133,246,3,0,10.0,8.1,2.58,3,0,27.0,11.0,21.7,23.1,9,12,90.0,6,24.49,63.07,66.61,59.0,143.0,8,9,6,12.3,3.5,1.4,35,36,75.0,18.0,4,181.0,,,,,,0,0,,,,0,0,0
173561,582002,continental_cup,2023 Americas Triathlon Cup Sarasota,Sarasota,United States,2023-03-11,2023,51,48,94.1,3,30,62.5,30,18,19,81,242,161,242,15,1,100.0,43.3,1.34,7,0,41.0,7.4,20.1,20.1,6,6,90.0,4,23.99,32.25,32.25,7.0,69.0,8,8,8,2.4,1.2,1.2,39,39,83.0,10.0,1,0.0,,,,,,0,0,,,,0,0,0
173560,581989,continental_cup,2023 Americas Triathlon Cup and South American Championships Villarrica,"Villarica, chile",Chile,2023-03-05,2023,41,24,58.5,17,23,95.8,23,1,60,159,,,403,2,1,20.0,8.7,4.28,5,0,3.0,14.3,16.8,16.1,4,3,90.0,4,28.05,120.01,72.7,124.0,,5,5,9,3.6,-0.5,-0.5,23,22,36.0,,7,127.0,,,,,,0,0,,,,0,0,0
173559,581986,continental_cup,2023 Americas Triathlon Cup La Paz,La Paz,Mexico,2023-03-04,2023,35,32,91.4,3,19,59.4,19,13,22,200,1277,1077,530,3,1,30.0,15.8,3.13,8,0,0.0,8.0,16.8,14.2,3,0,90.0,5,82.59,258.27,121.72,110.0,804.0,6,5,6,0.5,0.0,0.8,32,23,88.0,8.0,8,309.0,,,,,,0,0,,,,0,0,0
173640,581953,wtcs,2023 World Triathlon Championship Series Abu Dhabi,Abu Dhabi,United Arab Emirates,2023-03-03,2023,61,56,91.8,5,52,92.9,52,4,13,31,66,35,224,50,1,100.0,92.3,0.23,5,0,23.0,31.7,27.2,27.8,15,24,63.6,9,11.71,2.69,30.39,,,14,16,9,12.2,3.2,-1.3,33,54,31.0,6.0,1,0.0,,,,,,0,0,,,,0,0,0
173558,581948,continental_cup,2023 Americas Triathlon Cup La Habana,La Habana,Cuba,2023-02-26,2023,35,31,88.6,4,26,83.9,26,5,6,94,650,556,486,11,1,90.0,42.3,2.79,8,0,12.0,7.0,15.9,14.9,1,0,91.7,13,36.16,100.82,103.16,9.0,569.0,2,1,7,0.9,-0.8,1.0,29,27,89.0,7.0,4,206.0,,,,,,0,0,,,,0,0,0
173139,580324,continental_cup,2023 Africa Triathlon Cup Maselspoort,Maselspoort,South Africa,2023-02-26,2023,22,21,95.5,1,11,52.4,11,10,18,210,,,240,5,0,50.0,45.5,5.47,9,0,0.0,5.8,10.9,6.4,0,0,100.0,9,40.42,220.94,55.9,98.0,,0,0,9,0.2,0.0,0.2,21,12,93.0,15.0,1,0.0,,,,,,0,0,,,,0,0,0
173669,581943,continental_cup,2023 Oceania Triathlon Cup Taupo,Taupo,New Zealand,2023-02-25,2023,46,42,91.3,4,31,73.8,31,11,4,64,210,146,240,14,1,90.0,45.2,0.05,8,0,12.0,10.6,17.7,18.2,4,5,90.0,11,517.86,24.81,24.79,5.0,,5,6,8,1.6,-0.4,-0.7,32,34,71.0,5.0,1,0.0,,,,,,0,0,,,,0,0,0
173917,583083,continental_cup,2023 Asia Triathlon Cup Hong Kong,"Plover Cove, Hong Kong",Hong Kong China,2023-02-25,2023,50,50,100.0,0,29,58.0,29,21,6,37,277,240,264,26,1,100.0,89.7,3.89,8,0,11.0,15.2,16.6,16.0,3,2,100.0,19,15.4,59.92,51.39,,159.0,8,8,10,1.8,0.1,-0.1,29,29,35.0,4.0,1,0.0,,,,,,0,0,,,,0,0,0
173667,581929,continental_cup,2023 Oceania Triathlon Cup Wanaka,Wanaka,New Zealand,2023-02-17,2023,44,38,86.4,6,32,84.2,32,6,2,49,164,115,208,9,0,60.0,28.1,2.61,6,0,11.0,12.7,19.8,20.0,7,8,61.5,23,9.46,24.71,24.53,28.0,63.0,9,9,7,1.4,0.2,-0.2,34,36,48.0,30.0,1,0.0,,,,,,0,0,,,,0,0,0
173556,581924,continental_cup,2023 Americas Triathlon Cup La Guaira,La Guaira,Venezuela,2023-02-11,2023,15,13,86.7,2,10,76.9,10,3,97,510,,,510,8,1,80.0,80.0,10.15,9,0,50.0,5.6,7.0,5.6,0,0,100.0,2,60.21,611.33,681.78,424.0,,0,0,9,0.3,0.0,0.3,13,11,160.0,82.0,1,0.0,,,,,,0,0,,,,0,0,0
